x,y,targets
RNA1{r(C)p.r(A)p.r(G)p.r(U)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(C)p.r(C)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(G)p.r(G)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(A)p.r(C)p.r(U)p.r(G)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,70.1,NM_005339
RNA1{r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(A)p.r(G)p.r(U)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(A)p.r(C)p.r(U)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,77.8,NM_005339
RNA1{r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(A)p.r(G)p.r(U)p.r(A)p.r(C)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(G)p.r(U)p.r(A)p.r(C)p.r(U)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,87.9,NM_005339
RNA1{r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(A)p.r(G)p.r(U)p.r(A)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(U)p.r(A)p.r(C)p.r(U)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,92.1,NM_005339
RNA1{r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.r(A)p.r(G)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(C)p.r(U)p.r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,87.4,NM_005339
RNA1{r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,65.5,NM_005339
RNA1{r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.d(G)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,92.1,NM_005339
RNA1{r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,93,NM_005339
RNA1{r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.r(U)p.r(A)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(C)p.r(U)p.r(A)p.r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,89.9,NM_005339
RNA1{r(G)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.r(G)p.r(U)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(A)p.r(C)p.r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(C)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,67.6,NM_005339
RNA1{r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,68,NM_005339
RNA1{r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,66.7,NM_005339
RNA1{r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.d(T)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,74.9,NM_005339
RNA1{r(C)p.r(A)p.r(G)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(C)p.r(U)p.r(G)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,82.5,NM_005339
RNA1{r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,81.8,NM_005339
RNA1{r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(G)p.r(C)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(G)p.r(C)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,85,NM_005339
RNA1{r(A)p.r(C)p.r(U)p.r(A)p.r(U)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(A)p.r(U)p.r(A)p.r(G)p.r(U)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,62,NM_005339
RNA1{r(A)p.r(U)p.r(U)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(A)p.r(A)p.r(U)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,85.4,NM_005339
RNA1{r(U)p.r(A)p.r(U)p.r(U)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(G)p.r(C)p.r(A)p.r(C)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(G)p.r(U)p.r(G)p.r(C)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(A)p.r(A)p.r(U)p.r(A)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,89.2,NM_005339
RNA1{r(C)p.r(C)p.r(G)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(U)p.r(U)p.r(G)p.r(U)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(A)p.r(C)p.r(A)p.r(A)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(C)p.r(G)p.r(G)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,63.3,NM_005339
RNA1{r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(G)p.r(C)p.r(A)p.r(C)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(G)p.r(U)p.r(G)p.r(C)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,85.7,NM_005339
RNA1{r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.r(G)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(C)p.r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,87.1,NM_005339
RNA1{r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(C)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(G)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.d(C)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,47.4,NM_005339
RNA1{r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(U)p.r(C)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(G)p.r(A)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.d(C)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,57.6,NM_005339
RNA1{r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(A)p.r(C)p.r(U)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(A)p.r(G)p.r(U)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.d(T)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,44.2,NM_005339
RNA1{r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(A)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(U)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,48.4,NM_005339
RNA1{r(U)p.r(G)p.r(A)p.r(A)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.r(C)p.d(T)p.d(T)}|RNA2{r(G)p.r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(U)p.r(U)p.r(C)p.r(A)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,57.3,NM_005339
RNA1{r(C)p.r(U)p.r(G)p.r(A)p.r(A)p.r(A)p.r(G)p.r(A)p.r(U)p.r(C)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(C)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(G)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(G)p.r(A)p.r(U)p.r(C)p.r(U)p.r(U)p.r(U)p.r(C)p.r(A)p.r(G)p.d(G)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,79.2,NM_005339
RNA1{r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(A)p.r(A)p.r(A)p.r(G)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(C)p.r(U)p.r(U)p.r(U)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,87.1,NM_005339
RNA1{r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(A)p.r(A)p.r(A)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(U)p.r(U)p.r(U)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.d(A)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,58.7,NM_005339
RNA1{r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(G)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(C)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.d(T)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,78.9,NM_005339
RNA1{r(G)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(C)p.d(T)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,81.2,NM_005339
RNA1{r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(G)p.r(G)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(C)p.r(C)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.d(G)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,71,NM_005339
RNA1{r(U)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(C)p.r(A)p.r(C)p.r(A)p.r(G)p.r(G)p.r(G)p.r(G)p.r(C)p.r(U)p.r(A)p.r(U)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(A)p.r(U)p.r(A)p.r(G)p.r(C)p.r(C)p.r(C)p.r(C)p.r(U)p.r(G)p.r(U)p.r(G)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(A)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,55.5,NM_005339
RNA1{r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.r(C)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(G)p.r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.d(A)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,74.9,NM_005339
RNA1{r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(U)p.r(C)p.r(C)p.r(G)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(C)p.r(G)p.r(G)p.r(A)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.d(G)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,53.2,NM_005339
RNA1{r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.d(T)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,61.6,NM_005339
RNA1{r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.r(A)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(U)p.r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.d(A)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,67.3,NM_005339
RNA1{r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(G)p.r(G)p.r(C)p.r(A)p.r(U)p.r(C)p.r(C)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(G)p.r(G)p.r(A)p.r(U)p.r(G)p.r(C)p.r(C)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.d(G)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,76,NM_005339
RNA1{r(G)p.r(G)p.r(U)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.r(U)p.r(G)p.d(T)p.d(T)}|RNA2{r(C)p.r(A)p.r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(A)p.r(C)p.r(C)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,81.2,NM_005339
RNA1{r(C)p.r(C)p.r(G)p.r(G)p.r(U)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(A)p.r(C)p.r(C)p.r(G)p.r(G)p.d(A)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,89.7,NM_005339
RNA1{r(U)p.r(C)p.r(C)p.r(G)p.r(G)p.r(U)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(A)p.r(C)p.r(U)p.r(A)p.r(A)p.r(A)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(U)p.r(U)p.r(U)p.r(A)p.r(G)p.r(U)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(A)p.r(C)p.r(C)p.r(G)p.r(G)p.r(A)p.d(C)p.d(C)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,73,NM_005339
RNA1{r(A)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(U)p.r(A)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(U)p.r(A)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(U)p.d(G)p.d(G)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,72.3,NM_005339
RNA1{r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.r(U)p.r(U)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(A)p.r(A)p.r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.d(T)p.d(A)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,72.4,NM_005339
RNA1{r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(A)p.r(G)p.r(A)p.r(A)p.r(A)p.r(C)p.r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(C)p.r(A)p.r(U)p.d(T)p.d(T)}|RNA2{r(A)p.r(U)p.r(G)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.r(G)p.r(U)p.r(U)p.r(U)p.r(C)p.r(U)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.d(T)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,76.3,NM_005339
RNA1{r(A)p.r(U)p.r(A)p.r(C)p.r(C)p.r(A)p.r(A)p.r(C)p.r(U)p.r(A)p.r(G)p.r(A)p.r(G)p.r(A)p.r(U)p.r(A)p.r(A)p.r(A)p.r(A)p.d(T)p.d(T)}|RNA2{r(U)p.r(U)p.r(U)p.r(U)p.r(A)p.r(U)p.r(C)p.r(U)p.r(C)p.r(U)p.r(A)p.r(G)p.r(U)p.r(U)p.r(G)p.r(G)p.r(U)p.r(A)p.r(U)p.d(C)p.d(T)}$$$RNA1{StrandType:ss}|RNA2{StrandType:as}$,78.5,NM_005339
